SimID,L,Haploid,monoecious,omega,complete,R,Kmax,distance_1,distance_2,DeltaPhenExp_1,DeltaPhenExp_2,DeltaGenExp_1,DeltaGenExp_2,DeltaPhenShift,DeltaGenShift,ExtRisk
102,4,FALSE,FALSE,0,1,1,25,47,66,0.00980891943144613,0.0342854138249307,0.0599743511113559,0.0574963460117163,NA,NA,1
103,4,FALSE,FALSE,0,1,1,25,59,54,-0.0377275865005944,0.019892607921624,0.024509416314578,0.0739664153202882,NA,NA,1
104,4,FALSE,FALSE,0,1,1,25,47,40,-0.0566931919822367,0.00301338762420689,0.1281751388827,-0.0142902699768585,NA,NA,1
105,4,FALSE,FALSE,0,1,1,25,40,41,0.00479398937423903,0.0100863088063093,-0.0646532480630905,0.536838721187475,NA,NA,1
106,4,FALSE,FALSE,0,1,1,25,62,55,0.00604958519276977,-0.0086800327312766,-0.00362692590126151,0.133407915789242,NA,NA,1
107,4,FALSE,FALSE,0,1,1,25,48,54,0.102507486565174,-0.0736146114736,-0.239422436441651,0.134544610710683,NA,NA,1
108,4,FALSE,FALSE,0,1,1,25,49,65,0.0291174080334731,0.0132866116878991,0.0435250905694033,0.224820761974075,NA,NA,1
109,4,FALSE,FALSE,0,1,1,25,48,61,0.0426749024519204,-0.0782215061964449,-0.362989491469146,-0.064870765835371,NA,NA,1
110,4,FALSE,FALSE,0,1,1,25,22,41,-0.00616558467383332,0.00205984530083714,0.0693415210965599,0.0193309953221926,NA,NA,1
111,4,FALSE,FALSE,0,1,1,25,64,50,0.00297349920800927,0.0157270586470619,0.0758333513298765,0.0619510099495752,NA,NA,1
112,4,FALSE,FALSE,0,1,1,25,46,39,-0.0535093315918989,-0.00570443711797708,0.109400742529404,0.256606078405593,NA,NA,1
113,4,FALSE,FALSE,0,1,1,25,26,53,0.00696100445839209,-0.0248225772701726,0.107359282592202,-0.0155546182518604,NA,NA,1
114,4,FALSE,FALSE,0,1,1,25,62,37,0.0705811896276198,0.0150940138981166,-0.25516101627388,-0.168673378105073,NA,NA,1
115,4,FALSE,FALSE,0,1,1,25,59,65,-0.0700059211507071,-0.0387370512612364,-0.152833916273572,0.290368235588581,NA,NA,1
116,4,FALSE,FALSE,0,1,1,25,73,59,0.0166793416084854,-0.0398573941584492,0.12302312053658,0.0286231678361542,NA,NA,1
117,4,FALSE,FALSE,0,1,1,25,52,71,-0.000432922733408336,-0.0280286496557605,-0.0777415155153528,-0.0223254016553073,NA,NA,1
118,4,FALSE,FALSE,0,1,1,25,23,14,0.0187509628089273,0.0241323586178506,-0.163002592879491,-0.182209803229393,NA,NA,1
119,4,FALSE,FALSE,0,1,1,25,42,48,0.00906099605848132,-0.0184022738986196,0.0394571048956885,-0.0680685665719785,NA,NA,1
120,4,FALSE,FALSE,0,1,1,25,46,58,-0.0143916841424176,0.0690119860722982,0.116058462334879,-0.185931849132277,NA,NA,1
121,4,FALSE,FALSE,0,1,1,25,26,44,0.00189637140756205,0.0308300565074286,0.0122631033497792,0.0263576041360064,NA,NA,1
122,4,FALSE,FALSE,0,1,1,25,19,26,-0.00716050182911765,0.00195060567064231,-0.0740719441357928,-0.0489894929726246,NA,NA,1
123,4,FALSE,FALSE,0,1,1,25,45,59,0.0224378198606585,-0.0105314791066826,0.0341076467513689,0.0859948324080275,NA,NA,1
124,4,FALSE,FALSE,0,1,1,25,31,34,-0.0489674787186158,-0.0444266650065833,0.138107832360486,0.0480706535107477,NA,NA,1
125,4,FALSE,FALSE,0,1,1,25,35,46,-0.110509891773531,-0.0294873669530999,0.0201291247391807,-0.0198371778077897,NA,NA,1
126,4,FALSE,FALSE,0,1,1,25,67,65,-0.0231323204938689,-0.0449676104008632,0.1232360736574,-0.0894339150105389,NA,NA,1
127,4,FALSE,FALSE,0,1,1,25,42,47,0.00113498225763453,-0.0352215892370613,-0.0336887083818647,-0.0413952751606152,NA,NA,1
128,4,FALSE,FALSE,0,1,1,25,36,35,-0.0200263754658104,-0.013001103486358,-0.0150243412453271,-0.0441246580211875,NA,NA,1
129,4,FALSE,FALSE,0,1,1,25,63,24,0.0275160555710168,-0.00911404328435617,0.0132988939875254,0.026887692783965,NA,NA,1
130,4,FALSE,FALSE,0,1,1,25,24,25,-0.0197883087526803,-0.00285012954309172,-0.031811656223028,0.00516724174324684,NA,NA,1
131,4,FALSE,FALSE,0,1,1,25,52,47,0.00113331400341377,0.0112790904605792,0.108960342843819,0.01445851778338,NA,NA,1
132,4,FALSE,FALSE,0,1,1,25,51,57,-0.00364865659439761,0.0400650170684478,0.151621410026968,0.0557553341780782,NA,NA,1
133,4,FALSE,FALSE,0,1,1,25,57,58,0.00816158704451375,0.0290717024128699,-0.0143397097798341,0.111137628798048,NA,NA,1
134,4,FALSE,FALSE,0,1,1,25,61,49,-0.021147735390632,-0.0511824070636833,-0.126022931621357,0.0958550675038943,NA,NA,1
135,4,FALSE,FALSE,0,1,1,25,87,34,0.00498446346635739,0.0233524413868047,0.0289052186836995,0.309623557920428,NA,NA,1
136,4,FALSE,FALSE,0,1,1,25,46,42,-0.0147133725103961,0.0210923769958147,-0.209466773297872,0.121320110127956,NA,NA,1
137,4,FALSE,FALSE,0,1,1,25,46,47,-0.028723877636514,-0.0422503995418426,-0.0395281999719485,-0.111177559253008,NA,NA,1
138,4,FALSE,FALSE,0,1,1,25,29,45,0.0170817589561871,0.0208530175466239,0.0761908825382935,0.0146279290383079,NA,NA,1
139,4,FALSE,FALSE,0,1,1,25,53,83,0.0736194960019063,-0.00557808994435938,0.146252645418105,-0.024906137815757,NA,NA,1
140,4,FALSE,FALSE,0,1,1,25,68,45,0.0215942443287243,0.031475460404722,0.215156609997482,0.00361496401633882,NA,NA,1
141,4,FALSE,FALSE,0,1,1,25,47,54,0.00700519234425356,0.00038028266757717,-0.0673176684974091,-0.0109941253887228,NA,NA,1
142,4,FALSE,FALSE,0,1,1,25,49,51,0.00740985222307478,0.00748927010491673,0.219749772572048,0.151912149127459,NA,NA,1
143,4,FALSE,FALSE,0,1,1,25,36,33,0.0231362683541398,0.0513893375494895,0.035698218899078,0.168233617858665,NA,NA,1
144,4,FALSE,FALSE,0,1,1,25,46,40,0.029077571167251,-0.109157701803682,-0.193057086643586,-0.0802236791382476,NA,NA,1
145,4,FALSE,FALSE,0,1,1,25,46,67,-0.0347912167165105,-0.0384471391518351,-0.0257199706429553,0.0054740186798819,NA,NA,1
146,4,FALSE,FALSE,0,1,1,25,58,44,-0.0130401643534437,-0.0470460235985168,-0.0706042500633202,0.0334399335599128,NA,NA,1
147,4,FALSE,FALSE,0,1,1,25,39,61,0.00120648143040469,0.0111809960026397,0.0668264745435909,-0.063004362693516,NA,NA,1
148,4,FALSE,FALSE,0,1,1,25,67,48,0.0389297855593516,-0.051475488543316,0.123959611100597,0.0521542816826818,NA,NA,1
149,4,FALSE,FALSE,0,1,1,25,66,60,0.0648784022541671,-0.0703461012864279,-0.080598486530199,-0.0290105524583105,NA,NA,1
150,4,FALSE,FALSE,0,1,1,25,31,51,-0.0122484172730855,0.00835182294166747,0.0128293147421691,0.0348333840002662,NA,NA,1
151,4,FALSE,FALSE,0,1,1,25,39,41,0.0223062674777769,0.0505181918056553,0.131437209604738,0.102880014096103,NA,NA,1
152,4,FALSE,FALSE,0,1,1,25,68,72,-0.0225507851622648,-0.0170166378102659,-0.0653430977681583,-0.0345836970704031,NA,NA,1
153,4,FALSE,FALSE,0,1,1,25,57,30,0.0421404119688682,0.0223484012429296,0.0488781609608749,0.0441069537743566,NA,NA,1
154,4,FALSE,FALSE,0,1,1,25,59,53,-0.0281199098881337,-0.0243669015957022,0.165636349579119,0.123938661812983,NA,NA,1
155,4,FALSE,FALSE,0,1,1,25,24,26,-0.0097063116130599,0.00732249941966356,0.044184364247818,0.0865820439738706,NA,NA,1
156,4,FALSE,FALSE,0,1,1,25,50,56,0.0155946651629166,-0.0432164528761296,-0.0160170998650041,-0.124650213840811,NA,NA,1
157,4,FALSE,FALSE,0,1,1,25,90,71,-0.0430047883039488,0.0314202765491556,0.0137576434319415,0.105405685746849,NA,NA,1
158,4,FALSE,FALSE,0,1,1,25,21,49,-0.0164762307939121,-0.0229908688130835,0.0456469461972587,-0.0514900851787717,NA,NA,1
159,4,FALSE,FALSE,0,1,1,25,71,83,0.0773707670160684,-0.0311308285166392,-0.0830081286527207,0.0169447422527045,NA,NA,1
160,4,FALSE,FALSE,0,1,1,25,50,47,-0.0346618331789428,-0.0698612285885496,0.0409847285102914,0.188673225141976,NA,NA,1
161,4,FALSE,FALSE,0,1,1,25,39,50,-0.0355579951233449,-0.0969033291198824,-0.100424856109711,-0.000260035990594376,NA,NA,1
162,4,FALSE,FALSE,0,1,1,25,68,57,0.0339894991218475,0.0132485460599567,0.217185461655316,0.0691330396135602,NA,NA,1
163,4,FALSE,FALSE,0,1,1,25,62,42,0.0190043590772597,-0.0244988642823991,0.0714018989592015,-0.0323028476571954,NA,NA,1
164,4,FALSE,FALSE,0,1,1,25,42,43,-0.0615004119075965,-0.0458832089264477,-0.0604632928637827,-0.0663422910932223,NA,NA,1
165,4,FALSE,FALSE,0,1,1,25,39,28,-0.00384589128934332,0.0194162073143285,-0.0127099574511845,0.0822876164335281,NA,NA,1
166,4,FALSE,FALSE,0,1,1,25,42,29,0.0435263668861479,0.026216767404627,-0.103274495165678,-0.13864731634263,NA,NA,1
167,4,FALSE,FALSE,0,1,1,25,61,18,-0.0342356903602992,-0.0190146541849419,-0.00650399074314492,0.0316748642244715,NA,NA,1
168,4,FALSE,FALSE,0,1,1,25,58,57,0.0383260011673017,0.0455176537477335,0.125134022534042,0.138608118774915,NA,NA,1
169,4,FALSE,FALSE,0,1,1,25,30,26,0.057530621323397,0.0425376035579855,-0.0243610855534807,-0.0543508623924698,NA,NA,1
170,4,FALSE,FALSE,0,1,1,25,40,22,-0.0361589953589063,0.00448047164272913,0.120851457268883,0.326967725495229,NA,NA,1
171,4,FALSE,FALSE,0,1,1,25,36,43,-0.013510303747492,-0.0261922352109093,-0.0551350952345684,-0.0390246685861156,NA,NA,1
172,4,FALSE,FALSE,0,1,1,25,50,52,0.0600804542374589,-0.105702818168576,0.205855684046655,-0.177568103290005,NA,NA,1
173,4,FALSE,FALSE,0,1,1,25,61,54,0.0299197773173301,-0.00189452711930804,0.077299987252911,0.113057308254375,NA,NA,1
174,4,FALSE,FALSE,0,1,1,25,53,26,-0.0532762166291474,-0.0191779101422793,0.112129287848762,0.00105269598923036,NA,NA,1
175,4,FALSE,FALSE,0,1,1,25,80,67,0.0244447439470619,3.25349909313655e-05,0.075272000665342,0.0522308493367261,NA,NA,1
176,4,FALSE,FALSE,0,1,1,25,69,53,-0.0365032496051794,0.0113412328950313,-0.0385344705339194,0.0425817793797864,NA,NA,1
177,4,FALSE,FALSE,0,1,1,25,72,42,0.00186416130619049,0.00775558325479997,0.0761259748769387,0.15844832098867,NA,NA,1
178,4,FALSE,FALSE,0,1,1,25,57,71,-0.0485666664629489,-0.012500311287946,0.0929673846093819,-0.0785804586589607,NA,NA,1
179,4,FALSE,FALSE,0,1,1,25,49,53,0.0137377801355867,-0.0261360846162084,0.150428832905666,0.211149780977564,NA,NA,1
180,4,FALSE,FALSE,0,1,1,25,50,56,0.0301195729461383,0.0470437311249607,0.0199872802370719,0.275791770067309,NA,NA,1
181,4,FALSE,FALSE,0,1,1,25,43,34,-0.0360962548290577,0.0175519321930799,0.175201453227478,0.185635118975211,NA,NA,1
182,4,FALSE,FALSE,0,1,1,25,55,65,-0.0554782436402419,0.0176492485390267,0.167429756588573,0.304904749639198,NA,NA,1
183,4,FALSE,FALSE,0,1,1,25,50,67,0.0170100742107826,-0.0424757577630954,-0.0584524869310253,-0.496387274190311,NA,NA,1
184,4,FALSE,FALSE,0,1,1,25,28,50,-0.0131943874688032,0.00294222054676041,0.0502196080689704,-0.0676596759967492,NA,NA,1
185,4,FALSE,FALSE,0,1,1,25,34,41,0.00487738154445216,0.0240037444992599,0.0285053220342873,0.0608109659067214,NA,NA,1
186,4,FALSE,FALSE,0,1,1,25,54,50,-0.0155403666475329,-0.00888920743871902,-0.0402594111197939,-0.00941385464726271,NA,NA,1
187,4,FALSE,FALSE,0,1,1,25,52,70,-0.0663453012699124,-0.026464730525164,0.0721138053692071,0.189949090204871,NA,NA,1
188,4,FALSE,FALSE,0,1,1,25,53,72,-0.0300353279427372,-0.0108812924175641,0.0390568529636653,0.0829512587584855,NA,NA,1
189,4,FALSE,FALSE,0,1,1,25,36,58,-0.00278740433786351,-0.0139614512121162,0.146966255477255,-0.112141920376407,NA,NA,1
190,4,FALSE,FALSE,0,1,1,25,64,49,-0.0175688276355108,-0.0444359736377982,-0.219064455819364,0.0376247929046574,NA,NA,1
191,4,FALSE,FALSE,0,1,1,25,61,70,-0.0146336487462966,-0.00324944597777033,0.0021821314500044,0.00146623991227304,NA,NA,1
192,4,FALSE,FALSE,0,1,1,25,52,45,0.0367734026827959,-0.00900407118399871,0.0145309734928219,0.0340771277317166,NA,NA,1
193,4,FALSE,FALSE,0,1,1,25,49,83,-0.0499400965103036,-0.0615677420191376,0.00902939769742561,0.0419291091670757,NA,NA,1
194,4,FALSE,FALSE,0,1,1,25,49,52,0.0233748135100793,0.0168062537538529,-0.0247124821078032,-0.0574232835158567,NA,NA,1
195,4,FALSE,FALSE,0,1,1,25,44,65,-0.0489579854323035,0.0364062016116506,0.553241421474378,-0.159150669820329,NA,NA,1
196,4,FALSE,FALSE,0,1,1,25,69,41,-0.0204004442428802,-0.0599513943336023,-0.129492862359757,0.132438872112952,NA,NA,1
197,4,FALSE,FALSE,0,1,1,25,53,51,0.00671972151935873,-0.0296936404521682,-0.178189102762538,0.0152539048134893,NA,NA,1
198,4,FALSE,FALSE,0,1,1,25,32,41,-0.00320855761190098,-0.00104488930586966,-0.00758021250267477,0.00909816154598313,NA,NA,1
199,4,FALSE,FALSE,0,1,1,25,51,56,-0.0207464938303916,0.0225368973996152,-0.269898616276596,-0.27910171596575,NA,NA,1
200,4,FALSE,FALSE,0,1,1,25,46,21,0.00473529473315493,0.0183648198201096,-0.0333738786208591,0.0056550578262835,NA,NA,1
201,4,FALSE,TRUE,0,1,1,25,110,106,-0.110602859041399,-0.135031848238849,-0.951878046151966,-0.637205726812047,NA,NA,1
202,4,FALSE,TRUE,0,1,1,25,146,142,-0.0170157633316659,0.0993375705354342,-0.0141173739690866,0.0350617399492148,NA,NA,1
203,4,FALSE,TRUE,0,1,1,25,137,141,0.00864750374971779,-0.0371356556832565,-0.23081154437761,0.214593125482429,NA,NA,1
204,4,FALSE,TRUE,0,1,1,25,135,137,0.0793896521704089,0.00872289677623939,0.256893615684813,0.22800720576055,NA,NA,1
205,4,FALSE,TRUE,0,1,1,25,103,120,0.00564139729241742,0.135983436937352,0.233275110380086,0.493263024368772,NA,NA,1
206,4,FALSE,TRUE,0,1,1,25,124,100,-0.00500651388134132,-0.0191049484841561,-0.00835215344458862,-0.0207490873091735,NA,NA,1
207,4,FALSE,TRUE,0,1,1,25,116,119,-0.0303084232647846,-0.0857591131598416,0.0292634804994728,-0.504282642364791,NA,NA,1
208,4,FALSE,TRUE,0,1,1,25,93,96,-0.0154845165622943,0.0379215015520786,0.16309962985332,-0.31315964734201,NA,NA,1
209,4,FALSE,TRUE,0,1,1,25,126,131,-0.0582858277060532,0.0052079100956528,0.268374214296851,0.242585555366224,NA,NA,1
210,4,FALSE,TRUE,0,1,1,25,139,128,-0.260623490152611,-0.202973269719582,0.1273995314798,0.260451256198341,NA,NA,1
211,4,FALSE,TRUE,0,1,1,25,139,133,-0.0100112533642274,0.0192615103749476,-0.191264121567948,-0.0107578549798217,NA,NA,1
212,4,FALSE,TRUE,0,1,1,25,136,127,0.0139421511326976,-0.0724009354371959,0.116021995260133,0.0882521663548309,NA,NA,1
213,4,FALSE,TRUE,0,1,1,25,108,100,-0.107905481575969,-0.127109362302604,0.020507610051946,-0.103764437630128,NA,NA,1
214,4,FALSE,TRUE,0,1,1,25,107,126,-0.030845838140968,-0.0106166169858768,0.130452949101808,-0.134232998523404,NA,NA,1
215,4,FALSE,TRUE,0,1,1,25,95,95,0.0117638871519656,0.0356242616659488,-0.11661586681706,0.0837538389997793,NA,NA,1
216,4,FALSE,TRUE,0,1,1,25,150,144,-0.0602824221470388,-0.00546606106664305,0.00533325539674717,0.145716494002212,NA,NA,1
217,4,FALSE,TRUE,0,1,1,25,122,137,-0.0384738042043473,-0.0589161816047559,-0.0576941661779011,0.239517143116175,NA,NA,1
218,4,FALSE,TRUE,0,1,1,25,116,116,0.0254906658564917,-0.027912163886217,-0.169924549345908,-0.577864163121757,NA,NA,1
219,4,FALSE,TRUE,0,1,1,25,148,124,0.0384409554025422,0.0169286390157093,0.0239473577482435,-0.340639590837088,NA,NA,1
220,4,FALSE,TRUE,0,1,1,25,113,105,0.0638317912415771,0.00601697315604377,-0.0898264919309356,-0.0661686624553229,NA,NA,1
221,4,FALSE,TRUE,0,1,1,25,97,118,-0.00479776362698803,0.115970860231752,-0.0335716745254352,-0.1230419386117,NA,NA,1
222,4,FALSE,TRUE,0,1,1,25,116,127,0.0155406395030762,0.010419775735474,-0.326000205029112,-0.306915889958476,NA,NA,1
223,4,FALSE,TRUE,0,1,1,25,124,129,-0.0528509255517069,0.0069514892942335,-0.189407135961253,-0.114895056285331,NA,NA,1
224,4,FALSE,TRUE,0,1,1,25,124,141,0.0249449062450835,0.020121441170557,-0.109011184522342,0.091522959607337,NA,NA,1
225,4,FALSE,TRUE,0,1,1,25,145,123,0.0381202288591294,0.00695884104575262,0.187696652382506,-0.0155914608410275,NA,NA,1
226,4,FALSE,TRUE,0,1,1,25,135,122,-0.00243435234119826,-0.0268796418198296,-0.187272430207622,-0.0794900753021112,NA,NA,1
227,4,FALSE,TRUE,0,1,1,25,123,144,0.0640081997783932,-0.00315416664009716,-0.523092894306047,1.06334860871964,NA,NA,1
228,4,FALSE,TRUE,0,1,1,25,125,122,0.0389428389444251,0.0452510908476385,-0.0165659771861926,-0.0854771757675405,NA,NA,1
229,4,FALSE,TRUE,0,1,1,25,83,95,-0.0158191757178073,0.0380912860926595,-0.191126445590985,0.0940784506847656,NA,NA,1
230,4,FALSE,TRUE,0,1,1,25,97,90,-0.00408240645656965,-0.00841909325670653,0.197139067692332,0.0292193248622861,NA,NA,1
231,4,FALSE,TRUE,0,1,1,25,118,124,0.0976886629871114,0.0648464087410539,-0.4852664994656,-0.560328931880101,NA,NA,1
232,4,FALSE,TRUE,0,1,1,25,116,117,-0.00610268412798609,-0.0370907609005671,0.134014023346073,0.2397303218897,NA,NA,1
233,4,FALSE,TRUE,0,1,1,25,157,164,-0.0750979199773674,-0.130961040290457,0.118101219944124,0.143340368405872,NA,NA,1
234,4,FALSE,TRUE,0,1,1,25,125,110,-0.0242574910695754,-0.00854110441483646,-0.00118045213450102,0.0634801081138547,NA,NA,1
235,4,FALSE,TRUE,0,1,1,25,98,98,-0.00529927602076929,-0.114087175330335,-0.0167236259667833,0.232387878406021,NA,NA,1
236,4,FALSE,TRUE,0,1,1,25,128,152,-0.0149630942341112,-0.0540899068461378,-0.0633683145001637,0.0605108022127554,NA,NA,1
237,4,FALSE,TRUE,0,1,1,25,128,118,-0.0115215110133684,-0.0841048063858236,-0.497295514969759,-0.357265779640169,NA,NA,1
238,4,FALSE,TRUE,0,1,1,25,119,110,0.000347908501405536,0.0979441390962903,-0.00232409069350481,0.165612533240206,NA,NA,1
239,4,FALSE,TRUE,0,1,1,25,110,110,0.0576469024835502,-0.0511448596073087,0.0553685769596964,0.222126989026111,NA,NA,1
240,4,FALSE,TRUE,0,1,1,25,129,131,-0.0360988713394972,0.0267118761421394,0.00491074170471908,0.110491432605048,NA,NA,1
241,4,FALSE,TRUE,0,1,1,25,122,124,0.0136367197108143,-0.0165511758891486,0.13892560302984,-0.0867963146306018,NA,NA,1
242,4,FALSE,TRUE,0,1,1,25,119,126,0.0216237589000685,-0.0245243051160613,0.194745180158006,-0.224222746338287,NA,NA,1
243,4,FALSE,TRUE,0,1,1,25,102,130,0.0187869780895971,-0.0374064410996029,-0.0756605405817481,-0.462544058756257,NA,NA,1
244,4,FALSE,TRUE,0,1,1,25,141,173,-0.049992261514074,0.0280225987880116,0.0936438243819486,0.402957373512084,NA,NA,1
245,4,FALSE,TRUE,0,1,1,25,99,104,0.0438088130395469,-0.0574885861232199,0.012607972996822,0.126134109815138,NA,NA,1
246,4,FALSE,TRUE,0,1,1,25,129,137,-0.0542822523506328,-0.0221482008062475,-0.0306743681342224,-0.0109135481367374,NA,NA,1
247,4,FALSE,TRUE,0,1,1,25,109,115,-0.0380176625273581,0.0394403770155802,-0.017386989137035,-0.0430417093806575,NA,NA,1
248,4,FALSE,TRUE,0,1,1,25,101,129,-0.139022582297263,0.0889315548178837,0.053384750383684,-0.321132421912761,NA,NA,1
249,4,FALSE,TRUE,0,1,1,25,105,98,-0.0163575521170531,-0.0735719888892163,0.118732624000312,0.211649019405221,NA,NA,1
250,4,FALSE,TRUE,0,1,1,25,133,131,-0.0352421075662066,0.0127669848999596,0.0398015798280698,0.223034404969398,NA,NA,1
251,4,FALSE,TRUE,0,1,1,25,115,117,0.0458191090787827,0.0743694768211072,0.417698231689928,0.193317612813019,NA,NA,1
252,4,FALSE,TRUE,0,1,1,25,120,132,-0.0193098481823213,0.0876890886169575,0.117068988030869,-0.134066344144529,NA,NA,1
253,4,FALSE,TRUE,0,1,1,25,113,101,0.0626757454376907,0.0477605198928617,-0.126984611024976,-0.106163792311512,NA,NA,1
254,4,FALSE,TRUE,0,1,1,25,128,121,-0.100211411976236,0.0535726719481684,-0.242921446028802,-0.270872201972623,NA,NA,1
255,4,FALSE,TRUE,0,1,1,25,102,115,0.0407093885771705,0.153350703333863,0.104098517920934,-0.113505880597923,NA,NA,1
256,4,FALSE,TRUE,0,1,1,25,138,130,0.0944076448431685,0.0191572231078385,0.0923325822296029,0.0458937735993107,NA,NA,1
257,4,FALSE,TRUE,0,1,1,25,162,151,0.0503336926812805,0.0517373970245196,0.198888863549656,-0.0231083980119262,NA,NA,1
258,4,FALSE,TRUE,0,1,1,25,115,120,-0.0550469886381768,-0.103930058751591,-0.632134739384554,-0.679517220762609,NA,NA,1
259,4,FALSE,TRUE,0,1,1,25,155,146,0.0294135140579379,-0.072713680021685,-0.0240883722344837,0.00960051851111826,NA,NA,1
260,4,FALSE,TRUE,0,1,1,25,106,106,-0.12127693163415,-0.125070266299811,0.219705820412171,0.149228782823254,NA,NA,1
261,4,FALSE,TRUE,0,1,1,25,139,132,-0.00158236590306648,-0.0466707372587449,-0.141312316262126,0.073265114467675,NA,NA,1
262,4,FALSE,TRUE,0,1,1,25,121,109,0.0981320678258404,-0.0325224111690574,0.616093958495202,-0.151534112295186,NA,NA,1
263,4,FALSE,TRUE,0,1,1,25,117,120,0.00925304985761066,0.0386531101229306,0.275616182147175,-0.0150607642015854,NA,NA,1
264,4,FALSE,TRUE,0,1,1,25,113,137,0.0816854553673292,0.21706354597651,-1.38592615281102,-0.961968232406307,NA,NA,1
265,4,FALSE,TRUE,0,1,1,25,134,138,0.057776030793171,0.0350485553956303,0.17522000951323,-0.0110199741453698,NA,NA,1
266,4,FALSE,TRUE,0,1,1,25,119,117,0.0335212842372705,-0.052791658333279,0.12972554383153,-0.0469055728983261,NA,NA,1
267,4,FALSE,TRUE,0,1,1,25,105,101,0.0137475406558525,-0.136632466151475,-0.288587632693558,-0.0671966499728677,NA,NA,1
268,4,FALSE,TRUE,0,1,1,25,127,100,-0.00838177926151729,-0.188042448274714,-0.0655124611630137,-0.0463221758541612,NA,NA,1
269,4,FALSE,TRUE,0,1,1,25,111,97,0.0423234610769083,-0.0687330927864143,0.013615180361304,0.0240431139134133,NA,NA,1
270,4,FALSE,TRUE,0,1,1,25,139,118,0.02783592554926,-0.0527259065158234,-0.30623639879204,0.0342990347539416,NA,NA,1
271,4,FALSE,TRUE,0,1,1,25,126,111,0.0021981721596871,-0.0180367170799522,0.0317446498729042,-0.0796760998461943,NA,NA,1
272,4,FALSE,TRUE,0,1,1,25,110,128,-0.0517280457404061,-0.0141319885085287,0.0260551224915465,0.253413980898475,NA,NA,1
273,4,FALSE,TRUE,0,1,1,25,119,114,-0.0861580449182844,-0.111437298816888,-0.120954453263673,-0.0807395778545075,NA,NA,1
274,4,FALSE,TRUE,0,1,1,25,119,127,-0.00464516163653705,0.00934302368083073,-0.00968768643702667,-0.141031044226455,NA,NA,1
275,4,FALSE,TRUE,0,1,1,25,132,100,-0.0330229393780295,0.15446644080424,-0.0795098350063516,0.748879732089798,NA,NA,1
276,4,FALSE,TRUE,0,1,1,25,116,124,-0.0785066038607656,-0.0782165961410923,-0.194274005482932,-0.441175206056056,NA,NA,1
277,4,FALSE,TRUE,0,1,1,25,91,123,-0.118051415195836,0.052780368881393,-0.852107228679194,-1.09513300297899,NA,NA,1
278,4,FALSE,TRUE,0,1,1,25,107,100,-0.0246496631465967,-0.0974792209814621,0.0541342787383281,0.203165235443062,NA,NA,1
279,4,FALSE,TRUE,0,1,1,25,146,128,0.0252075082697951,-0.0061238119724798,-0.361958174113809,0.321009004394079,NA,NA,1
280,4,FALSE,TRUE,0,1,1,25,119,120,-0.0339374046128136,-0.060754681453747,-0.0641305314425239,-0.29965032276768,NA,NA,1
281,4,FALSE,TRUE,0,1,1,25,123,119,-0.048880498360832,-0.0904232188035698,-0.978331893280306,-0.817882102334929,NA,NA,1
282,4,FALSE,TRUE,0,1,1,25,128,147,0.0855719253620661,0.0216571649819162,-0.12246954942057,-0.140559678194632,NA,NA,1
283,4,FALSE,TRUE,0,1,1,25,112,131,-0.0375672849496238,-0.0759801076655811,0.0605357031735284,0.13762443724322,NA,NA,1
284,4,FALSE,TRUE,0,1,1,25,128,116,-0.035473007963039,-0.027865784606999,0.129589467908085,0.0159021601282604,NA,NA,1
285,4,FALSE,TRUE,0,1,1,25,82,114,0.00133985260096781,0.0360805215780509,-0.0741636270818078,-0.083792840129605,NA,NA,1
286,4,FALSE,TRUE,0,1,1,25,111,95,0.0106421484989203,-0.0412233472401697,0.0718303932740973,0.366743168981583,NA,NA,1
287,4,FALSE,TRUE,0,1,1,25,97,104,-0.046643118806398,-1.87383376968331e-05,0.0504597010701548,0.694175829682263,NA,NA,1
288,4,FALSE,TRUE,0,1,1,25,108,107,-0.00456599039093497,-0.0315858503048529,-0.10445821642073,-0.0277813346700867,NA,NA,1
289,4,FALSE,TRUE,0,1,1,25,142,137,-0.0264398666755798,-0.03579071187894,-0.059509496905515,-0.172955780427888,NA,NA,1
290,4,FALSE,TRUE,0,1,1,25,129,121,0.181691002830864,0.0671063647026531,-0.961811417031505,-0.133557476749626,NA,NA,1
291,4,FALSE,TRUE,0,1,1,25,174,192,0.060828591807307,0.00790399949891674,0.0653666908516893,0.0177500217226788,NA,NA,1
292,4,FALSE,TRUE,0,1,1,25,130,119,-0.0842912168831049,-0.121751421058753,-0.0604251536437277,-0.758741112618696,NA,NA,1
293,4,FALSE,TRUE,0,1,1,25,121,115,0.040114463341627,0.111207006853407,0.161786475663975,1.10515980748577,NA,NA,1
294,4,FALSE,TRUE,0,1,1,25,135,129,-0.00097097225820808,-0.00762007780618745,0.113972922074809,0.0319464538036521,NA,NA,1
295,4,FALSE,TRUE,0,1,1,25,160,165,0.0294830463382703,0.0863287901668592,-0.210665427505606,-0.321927890434904,NA,NA,1
296,4,FALSE,TRUE,0,1,1,25,150,147,-0.0526221941636056,0.0551657267781795,-0.0663124452522278,-0.0135263669709499,NA,NA,1
297,4,FALSE,TRUE,0,1,1,25,119,101,0.0521795015788387,0.0134545014426954,-0.149049079673258,-0.243546675981407,NA,NA,1
